Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:BAKERY [J](Hourly),Electricity:Zone:DELI [J](Hourly),Electricity:Zone:DRYSTORAGE [J](Hourly),Electricity:Zone:OFFICE [J](Hourly),Electricity:Zone:PRODUCE [J](Hourly),Electricity:Zone:SALES [J](Hourly),Electricity:Plant [J](Hourly),Electricity:HVAC [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 11/23  15:00:00,722531478.2,428614487.5,41321572.57,48773526.82,26019355.72,4336897.892,47441596.77,260721537.7,191200665.8,102716325,102716325,0,0,150927408.4,132695745.2,868342122.3,830524688.3,33624000,4193434.064,,,,,,,,,,,,,,,,,,,
 11/23  16:00:00,745530150.7,427922274.6,41321572.57,48773526.82,26019355.72,4336897.892,47441596.77,260029324.8,178233651.1,102716325,102716325,0,0,150927408.4,132695745.2,870403450.7,836707450.7,33624000,72000,,,,,,,,,,,,,,,,,,,
 11/23  17:00:00,757171228.1,427617874,41321572.57,48773526.82,26019355.72,4336897.892,47441596.77,259724924.3,177959829.1,102716325,102716325,0,0,150927408.4,132695745.2,875955447.2,838137619,33624000,4193828.208,,,,,,,,,,,,,,,,,,,
 11/23  18:00:00,654774809.1,330878871.2,30427715.05,36924340.55,18550712.57,3063333.924,34022244.56,207890524.5,172302412.9,102716325,102716325,0,0,100618272.2,99993408.9,1004428882,975017308.4,25218000,4193573.898,,,,,,,,,,,,,,,,,,,
 11/23  19:00:00,675961716.3,336913400.5,19533857.52,25075154.27,11082069.42,1789769.956,20602892.34,258829656.9,187454790.9,102716325,102716325,0,0,50309136.12,67291072.6,1066670709,1045665692,16812000,4193017.057,,,,,,,,,,,,,,,,,,,
 11/23  20:00:00,608251834,235130956.9,19533857.52,25075154.27,11082069.42,1789769.956,20602892.34,157047213.4,221527352.1,102716325,102716325,0,0,50309136.12,67291072.6,1083200662,1062195917,16812000,4192744.934,,,,,,,,,,,,,,,,,,,
 11/23  21:00:00,576734666.3,235638361.1,19533857.52,25075154.27,11082069.42,1789769.956,20602892.34,157554617.6,189502780.3,102716325,102716325,0,0,50309136.12,67291072.6,1087261493,1070377493,16812000,72000,,,,,,,,,,,,,,,,,,,
 11/23  22:00:00,523575497.5,236917657.8,19533857.52,25075154.27,11082069.42,1789769.956,20602892.34,158833914.3,135064314.7,102716325,102716325,0,0,50309136.12,67291072.6,938277838.6,917273879.5,16812000,4191959.155,,,,,,,,,,,,,,,,,,,
 11/23  23:00:00,307625969.8,149739831.7,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,119069166.8,109008938,0,0,0,0,12577284.03,24526752.23,6376500,0,6304500,72000,,,,,,,,,,,,,,,,,,,
 11/23  24:00:00,432462581.9,258565998.6,7315624.381,12053088.57,3673873.923,576493.986,9160608.119,225786309.6,125019383.3,0,0,0,0,12577284.03,24526752.23,6376500,0,6304500,72000,,,,,,,,,,,,,,,,,,,
 11/24  01:00:00,329411925.6,154938121.6,9339544.381,12122964.57,4577230.491,705545.483,9849493.152,118343343.5,125596603.9,0,0,0,0,12577284.03,32702336.3,12597199.65,0,8406000,4191199.649,,,,,,,,,,,,,,,,,,,
 11/24  02:00:00,301841596.1,151816222.9,9339544.381,12122964.57,4577230.491,705545.483,9849493.152,115221444.8,101148173.2,0,0,0,0,12577284.03,32702336.3,8478000,0,8406000,72000,,,,,,,,,,,,,,,,,,,
 11/24  03:00:00,297645809.8,149208579.8,9339544.381,12122964.57,4577230.491,705545.483,9849493.152,112613801.8,99560029.94,0,0,0,0,12577284.03,32702336.3,8478000,0,8406000,72000,,,,,,,,,,,,,,,,,,,
 11/24  04:00:00,294077179.1,147010998.1,9339544.381,12122964.57,4577230.491,705545.483,9849493.152,110416220,98188980.95,0,0,0,0,12577284.03,32702336.3,12597193.63,0,8406000,4191193.634,,,,,,,,,,,,,,,,,,,
 11/24  05:00:00,402072655.5,145424370.1,9339544.381,12122964.57,4577230.491,705545.483,9849493.152,108829592,178489946.6,29281138.81,29281138.81,0,0,12577284.03,32702336.3,50571293.63,42093293.63,8406000,72000,,,,,,,,,,,,,,,,,,,
 11/24  06:00:00,401812440,145280303.1,9339544.381,12122964.57,4577230.491,705545.483,9849493.152,108685525,178373798.1,29281138.81,29281138.81,0,0,12577284.03,32702336.3,55622364.32,47144364.32,8406000,72000,,,,,,,,,,,,,,,,,,,
 11/24  07:00:00,563234924.1,224662789.7,19533857.52,25075154.27,11082069.42,1789769.956,20602892.34,146579046.2,186978609.4,102716325,102716325,0,0,50309136.12,67291072.6,1403532979,1386648979,16812000,72000,,,,,,,,,,,,,,,,,,,
 11/24  08:00:00,536670886.8,226645549.1,19533857.52,25075154.27,11082069.42,1789769.956,20602892.34,148561805.6,195089712.7,102716325,102716325,0,0,50309136.12,67291072.6,1260782194,1239778008,16812000,4192185.811,,,,,,,,,,,,,,,,,,,
 11/24  09:00:00,765512950.9,474962842.2,35874643.81,42848933.69,22285034.14,3700115.908,40731920.66,329522194,187833783.7,102716325,102716325,0,0,125772840.3,116344577.1,1127428167,1093814451,29421000,4192715.347,,,,,,,,,,,,,,,,,,,
 11/24  10:00:00,855495056.8,534217351.5,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,322663949.4,218502148.2,102775557.1,102716325,59232.13265,0,226391112.5,149046913.4,995041090.8,957142090.8,37827000,72000,,,,,,,,,,,,,,,,,,,
 11/24  11:00:00,820851726,534944313.4,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,323390911.3,183063221.7,102844191,102716325,127865.9884,0,226391112.5,149046913.4,963451098.6,921430114.4,37827000,4193984.279,,,,,,,,,,,,,,,,,,,
 11/24  12:00:00,930996983.3,645612355.9,49566678.85,59940730.23,33608894.17,5731037.856,64815084.96,431949929.8,182610468.7,102774158.7,102716325,57833.74336,0,226391112.5,149046913.4,932782007.6,886637026.8,37827000,8317980.787,,,,,,,,,,,,,,,,,,,
 11/24  13:00:00,860548152.8,537487581.3,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,325934179.2,220344246.6,102716325,102716325,0,0,226391112.5,149046913.4,915350300.6,873328111.6,37827000,4195189.031,,,,,,,,,,,,,,,,,,,
 11/24  14:00:00,851233507.9,537939697.6,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,326386295.5,210577485.4,102716325,102716325,0,0,226391112.5,149046913.4,903253586.6,861231506.4,37827000,4195080.163,,,,,,,,,,,,,,,,,,,
 11/24  15:00:00,838027796.5,538498517.1,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,326945115.1,196812954.5,102716325,102716325,0,0,226391112.5,149046913.4,890452776.8,848430771,37827000,4195005.859,,,,,,,,,,,,,,,,,,,
 11/24  16:00:00,864058299.7,539630692.2,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,328077290.1,185053382.6,102716325,102716325,0,0,226391112.5,149046913.4,872614687.5,830593578.5,37827000,4194108.955,,,,,,,,,,,,,,,,,,,
 11/24  17:00:00,877723032,540629309.7,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,329075907.7,185500197.3,102716325,102716325,0,0,226391112.5,149046913.4,874490782.4,832469520.2,37827000,4194262.205,,,,,,,,,,,,,,,,,,,
 11/24  18:00:00,877433897.1,540389466.8,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,328836064.7,185450905.4,102716325,102716325,0,0,226391112.5,149046913.4,885575485.1,843554016,37827000,4194469.141,,,,,,,,,,,,,,,,,,,
 11/24  19:00:00,872333936.9,530126050.7,41321572.57,48773526.82,26019355.72,4336897.892,47441596.77,362233100.9,190614361.2,102716325,102716325,0,0,150927408.4,132695745.2,908733243.2,870914984.6,33624000,4194258.585,,,,,,,,,,,,,,,,,,,
 11/24  20:00:00,793469497.8,427444886.5,41321572.57,48773526.82,26019355.72,4336897.892,47441596.77,259551936.7,214431086.4,102716325,102716325,0,0,150927408.4,132695745.2,936971584.5,899154042.8,33624000,4193541.668,,,,,,,,,,,,,,,,,,,
 11/24  21:00:00,702932441.9,378253565.2,35874643.81,42848933.69,22285034.14,3700115.908,40731920.66,232812917,173085351.7,102716325,102716325,0,0,125772840.3,116344577.1,960039567.4,926425005.9,29421000,4193561.472,,,,,,,,,,,,,,,,,,,
 11/24  22:00:00,500178773.7,233367550.2,19533857.52,25075154.27,11082069.42,1789769.956,20602892.34,155283806.7,115217698.6,102716325,102716325,0,0,50309136.12,67291072.6,874755298.8,853750756.8,16812000,4192541.993,,,,,,,,,,,,,,,,,,,
 11/24  23:00:00,308815491.2,153944168.5,9339544.381,12122964.57,4577230.491,705545.483,9849493.152,117349390.4,105994122.7,0,0,0,0,12577284.03,32702336.3,8478000,0,8406000,72000,,,,,,,,,,,,,,,,,,,
 11/24  24:00:00,434919205.5,262934569.1,9339544.381,14231988.57,4577230.491,705545.483,9849493.152,224230767,123107436.4,0,0,0,0,12577284.03,32702336.3,12597500.72,0,8406000,4191500.717,,,,,,,,,,,,,,,,,,,
 11/25  01:00:00,315011792.6,143178876.6,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,112508211.6,122955716.1,0,0,0,0,12577284.03,24526752.23,6376500,0,6304500,72000,,,,,,,,,,,,,,,,,,,
 11/25  02:00:00,288218462.8,140442291.6,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,109771626.7,98898971.16,0,0,0,0,12577284.03,24526752.23,6376500,0,6304500,72000,,,,,,,,,,,,,,,,,,,
 11/25  03:00:00,285479161.8,138624965,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,107954300,97976996.79,0,0,0,0,12577284.03,24526752.23,10496028.4,0,6304500,4191528.403,,,,,,,,,,,,,,,,,,,
 11/25  04:00:00,298566159.2,137634813.2,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,106964148.2,97413576.57,14640569.41,14640569.41,0,0,12577284.03,24526752.23,30263238.77,23886738.77,6304500,72000,,,,,,,,,,,,,,,,,,,
 11/25  05:00:00,338483419.8,138497582,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,107826917.1,121827499,29281138.81,29281138.81,0,0,12577284.03,24526752.23,49952675.21,43576175.21,6304500,72000,,,,,,,,,,,,,,,,,,,
 11/25  06:00:00,338059483.8,139308148.9,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,108637483.9,120592996.1,29281138.81,29281138.81,0,0,12577284.03,24526752.23,57672191.97,47176247.31,6304500,4191444.658,,,,,,,,,,,,,,,,,,,
 11/25  07:00:00,456384080.1,179097149.1,14086928.76,19150561.14,7347747.846,1152987.972,13893216.24,123465707.2,125693406,102716325,102716325,0,0,25154568.06,50939904.45,1405681656,1393000656,12609000,72000,,,,,,,,,,,,,,,,,,,
 11/25  08:00:00,457579313.1,181814856.9,14086928.76,19150561.14,7347747.846,1152987.972,13893216.24,126183415,160828831.2,102716325,102716325,0,0,25154568.06,50939904.45,1273689420,1256887751,12609000,4192669.035,,,,,,,,,,,,,,,,,,,
 11/25  09:00:00,672087232.9,382630883.3,24980786.28,30999747.41,14816390.99,2426551.94,27312568.45,282094838.3,186740024.6,102716325,102716325,0,0,75463704.18,83642240.75,1158423444,1137336444,21015000,72000,,,,,,,,,,,,,,,,,,,
 11/25  10:00:00,739968096.1,427343551.2,41321572.57,48773526.82,26019355.72,4336897.892,47441596.77,259450601.5,209908219.9,102716325,102716325,0,0,150927408.4,132695745.2,1026304471,988487329.6,33624000,4193141.426,,,,,,,,,,,,,,,,,,,
 11/25  11:00:00,831292753.7,541782244.5,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,330228842.4,186582667.3,102927842,102716325,211516.9986,0,226391112.5,149046913.4,944980207.9,902958834.9,37827000,4194373.057,,,,,,,,,,,,,,,,,,,
 11/25  12:00:00,941589263.3,653369085.1,49566678.85,59940730.23,33608894.17,5731037.856,64815084.96,439706659,185318203.5,102901974.6,102716325,185649.6707,0,226391112.5,149046913.4,891582734,849561075,37827000,4194659.008,,,,,,,,,,,,,,,,,,,
 11/25  13:00:00,873003229,545302142.9,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,333748740.8,224862125.7,102838960.4,102716325,122635.4065,0,226391112.5,149046913.4,866617258,824594567,37827000,4195691.044,,,,,,,,,,,,,,,,,,,
 11/25  14:00:00,863698305.3,545570537.4,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,334017135.3,215411443,102716325,102716325,0,0,226391112.5,149046913.4,850042265,803896080,37827000,8319185.069,,,,,,,,,,,,,,,,,,,
 11/25  15:00:00,849522725,545542693.4,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,333989291.4,201263706.6,102716325,102716325,0,0,226391112.5,149046913.4,830974599,788953309.7,37827000,4194289.346,,,,,,,,,,,,,,,,,,,
 11/25  16:00:00,873873828.4,545449921.3,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,333896519.2,189049682.2,102716325,102716325,0,0,226391112.5,149046913.4,818130677.7,776109195.8,37827000,4194481.854,,,,,,,,,,,,,,,,,,,
 11/25  17:00:00,886198004.6,545472819.5,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,333919417.5,189131660.1,102716325,102716325,0,0,226391112.5,149046913.4,809429422.1,767407802.2,37827000,4194619.898,,,,,,,,,,,,,,,,,,,
 11/25  18:00:00,885747604.5,545127332,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,333573930,189026747.5,102716325,102716325,0,0,226391112.5,149046913.4,819976603.4,777954899.9,37827000,4194703.577,,,,,,,,,,,,,,,,,,,
 11/25  19:00:00,829222696.5,485598279.8,35874643.81,42848933.69,22285034.14,3700115.908,40731920.66,340157631.6,192030891.7,102716325,102716325,0,0,125772840.3,116344577.1,886076498.3,852461639.6,29421000,4193858.744,,,,,,,,,,,,,,,,,,,
 11/25  20:00:00,667508432.8,285156922.9,24980786.28,30999747.41,14816390.99,2426551.94,27312568.45,184620877.8,230757984.9,102716325,102716325,0,0,75463704.18,83642240.75,930106550.8,904897744.1,21015000,4193806.676,,,,,,,,,,,,,,,,,,,
 11/25  21:00:00,628772706.4,284646663.2,24980786.28,30999747.41,14816390.99,2426551.94,27312568.45,184110618.1,192532518.3,102716325,102716325,0,0,75463704.18,83642240.75,955144793.8,929936571.2,21015000,4193222.566,,,,,,,,,,,,,,,,,,,
 11/25  22:00:00,471777883.2,188278444.4,14086928.76,19150561.14,7347747.846,1152987.972,13893216.24,132647002.4,131905913.9,102716325,102716325,0,0,25154568.06,50939904.45,857301025.1,844620025.1,12609000,72000,,,,,,,,,,,,,,,,,,,
 11/25  23:00:00,306238205.8,148858410.9,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,118187745.9,108502595,0,0,0,0,12577284.03,24526752.23,10496796.19,0,6304500,4192296.194,,,,,,,,,,,,,,,,,,,
 11/25  24:00:00,431135146,257658747.8,7315624.381,12053088.57,3673873.923,576493.986,9160608.119,224879058.8,124599198.2,0,0,0,0,12577284.03,24526752.23,6376500,0,6304500,72000,,,,,,,,,,,,,,,,,,,
 11/26  01:00:00,319483325.9,145876147,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,115205482.1,124729978.8,0,0,0,0,12577284.03,24526752.23,10496082.14,0,6304500,4191582.141,,,,,,,,,,,,,,,,,,,
 11/26  02:00:00,291730395.1,142705663.2,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,112034998.2,100147531.9,0,0,0,0,12577284.03,24526752.23,6376500,0,6304500,72000,,,,,,,,,,,,,,,,,,,
 11/26  03:00:00,286894053.3,139998467.4,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,109327802.4,98018385.95,0,0,0,0,12577284.03,24526752.23,6376500,0,6304500,72000,,,,,,,,,,,,,,,,,,,
 11/26  04:00:00,312373184,137705626.1,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,107034961.1,96509219.11,29281138.81,29281138.81,0,0,12577284.03,24526752.23,59102925.61,48606935.55,6304500,4191490.058,,,,,,,,,,,,,,,,,,,
 11/26  05:00:00,335234993.9,136789783.4,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,106119118.4,120286871.7,29281138.81,29281138.81,0,0,12577284.03,24526752.23,58881779.62,52505279.62,6304500,72000,,,,,,,,,,,,,,,,,,,
 11/26  06:00:00,347536593.9,136457725.7,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,105787060.7,118279960,43921708.22,43921708.22,0,0,12577284.03,24526752.23,96790936.59,90414436.59,6304500,72000,,,,,,,,,,,,,,,,,,,
 11/26  07:00:00,449683389.7,174967911.6,14086928.76,19150561.14,7347747.846,1152987.972,13893216.24,119336469.6,123121953.1,102716325,102716325,0,0,25154568.06,50939904.45,1607234569,1590434117,12609000,4191452.093,,,,,,,,,,,,,,,,,,,
 11/26  08:00:00,448389663.5,176586212.7,14086928.76,19150561.14,7347747.846,1152987.972,13893216.24,120954770.8,156867825.8,102716325,102716325,0,0,25154568.06,50939904.45,1454833939,1442152939,12609000,72000,,,,,,,,,,,,,,,,,,,
 11/26  09:00:00,563899447.2,279853129.2,14086928.76,19150561.14,7347747.846,1152987.972,13893216.24,224221687.2,181329993,102716325,102716325,0,0,25154568.06,50939904.45,1266015326,1253334326,12609000,72000,,,,,,,,,,,,,,,,,,,
 11/26  10:00:00,467480930.9,177905991.5,14086928.76,19150561.14,7347747.846,1152987.972,13893216.24,122274549.6,186858614.3,102716325,102716325,0,0,25154568.06,50939904.45,1218703561,1201902488,12609000,4192073.257,,,,,,,,,,,,,,,,,,,
 11/26  11:00:00,593915079.5,323590727.7,30427715.05,36924340.55,18550712.57,3063333.924,34022244.56,200602381,167608026.9,102716325,102716325,0,0,100618272.2,99993408.9,1092165305,1062753939,25218000,4193365.28,,,,,,,,,,,,,,,,,,,
 11/26  12:00:00,706715032.1,434065546.8,30427715.05,39033364.55,18550712.57,3063333.924,34022244.56,308968176.1,169933160.4,102716325,102716325,0,0,100618272.2,99993408.9,1033423168,1008133168,25218000,72000,,,,,,,,,,,,,,,,,,,
 11/26  13:00:00,735307414.8,422497769,41321572.57,48773526.82,26019355.72,4336897.892,47441596.77,254604819.2,210093320.8,102716325,102716325,0,0,150927408.4,132695745.2,939950737.8,902132928.2,33624000,4193809.625,,,,,,,,,,,,,,,,,,,
 11/26  14:00:00,728289894.4,423197915.5,41321572.57,48773526.82,26019355.72,4336897.892,47441596.77,255304965.7,202375654,102716325,102716325,0,0,150927408.4,132695745.2,914059533.2,876242127.5,33624000,4193405.734,,,,,,,,,,,,,,,,,,,
 11/26  15:00:00,713849652.1,423027523.4,41321572.57,48773526.82,26019355.72,4336897.892,47441596.77,255134573.6,188105803.7,102716325,102716325,0,0,150927408.4,132695745.2,909561119.5,871743637.5,33624000,4193482.067,,,,,,,,,,,,,,,,,,,
 11/26  16:00:00,737447661.2,422608072.9,41321572.57,48773526.82,26019355.72,4336897.892,47441596.77,254715123.2,175465363.3,102716325,102716325,0,0,150927408.4,132695745.2,907402977.6,869585263.8,33624000,4193713.778,,,,,,,,,,,,,,,,,,,
 11/26  17:00:00,749293587,422295226.7,41321572.57,48773526.82,26019355.72,4336897.892,47441596.77,254402276.9,175404835.3,102716325,102716325,0,0,150927408.4,132695745.2,899707608.9,861890140.3,33624000,4193468.547,,,,,,,,,,,,,,,,,,,
 11/26  18:00:00,646323932.6,325076140.2,30427715.05,36924340.55,18550712.57,3063333.924,34022244.56,202087793.5,169654267.5,102716325,102716325,0,0,100618272.2,99993408.9,1023008881,993597443.3,25218000,4193438.017,,,,,,,,,,,,,,,,,,,
 11/26  19:00:00,667159266.9,330022446.9,19533857.52,25075154.27,11082069.42,1789769.956,20602892.34,251938703.4,185543295,102716325,102716325,0,0,50309136.12,67291072.6,1072131258,1055247258,16812000,72000,,,,,,,,,,,,,,,,,,,
 11/26  20:00:00,596585861.1,227138923,19533857.52,25075154.27,11082069.42,1789769.956,20602892.34,149055179.5,217853413.2,102716325,102716325,0,0,50309136.12,67291072.6,1076485706,1055480647,16812000,4193059.472,,,,,,,,,,,,,,,,,,,
 11/26  21:00:00,564312348,226531013.7,19533857.52,25075154.27,11082069.42,1789769.956,20602892.34,148447270.2,186187809.3,102716325,102716325,0,0,50309136.12,67291072.6,1065109512,1044104988,16812000,4192524.114,,,,,,,,,,,,,,,,,,,
 11/26  22:00:00,511640331.5,226405389.9,19533857.52,25075154.27,11082069.42,1789769.956,20602892.34,148321646.3,133641416.7,102716325,102716325,0,0,50309136.12,67291072.6,888206307.1,871322307.1,16812000,72000,,,,,,,,,,,,,,,,,,,
 11/26  23:00:00,295076479.8,138872374.9,7315624.381,9944064.569,3673873.923,576493.986,9160608.119,108201709.9,107326905,0,0,0,0,12577284.03,24526752.23,6376500,0,6304500,72000,,,,,,,,,,,,,,,,,,,
 11/26  24:00:00,423029116.8,249682365.8,7315624.381,12053088.57,3673873.923,576493.986,9160608.119,216902676.8,124469551,0,0,0,0,12577284.03,24526752.23,10496036.5,0,6304500,4191536.499,,,,,,,,,,,,,,,,,,,
 11/27  01:00:00,323664625.2,149080692.3,9339544.381,12122964.57,4577230.491,705545.483,9849493.152,112485914.2,125706733,0,0,0,0,12577284.03,32702336.3,8478000,0,8406000,72000,,,,,,,,,,,,,,,,,,,
 11/27  02:00:00,301493471.7,149694540.6,9339544.381,12122964.57,4577230.491,705545.483,9849493.152,113099762.6,102921731.1,0,0,0,0,12577284.03,32702336.3,8478000,0,8406000,72000,,,,,,,,,,,,,,,,,,,
 11/27  03:00:00,303350334.6,150628051.5,9339544.381,12122964.57,4577230.491,705545.483,9849493.152,114033273.5,103845083.1,0,0,0,0,12577284.03,32702336.3,12597271.66,0,8406000,4191271.656,,,,,,,,,,,,,,,,,,,
 11/27  04:00:00,305533321,151748598.7,9339544.381,12122964.57,4577230.491,705545.483,9849493.152,115153820.7,104907522.2,0,0,0,0,12577284.03,32702336.3,8478000,0,8406000,72000,,,,,,,,,,,,,,,,,,,
 11/27  05:00:00,330461638.7,152830572.7,9339544.381,12122964.57,4577230.491,705545.483,9849493.152,116235794.6,128753866,0,0,0,0,12577284.03,32702336.3,8478000,0,8406000,72000,,,,,,,,,,,,,,,,,,,
 11/27  06:00:00,328456935.8,153126657.2,9339544.381,12122964.57,4577230.491,705545.483,9849493.152,116531879.1,126453078.6,0,0,0,0,12577284.03,32702336.3,12597377.4,0,8406000,4191377.402,,,,,,,,,,,,,,,,,,,
 11/27  07:00:00,518844839.2,234064465.2,19533857.52,25075154.27,11082069.42,1789769.956,20602892.34,155980721.7,133186849,102716325,102716325,0,0,50309136.12,67291072.6,1207397176,1190513176,16812000,72000,,,,,,,,,,,,,,,,,,,
 11/27  08:00:00,522831772.3,237871406.9,19533857.52,25075154.27,11082069.42,1789769.956,20602892.34,159787663.4,170024740.5,102716325,102716325,0,0,50309136.12,67291072.6,1080884531,1064000531,16812000,72000,,,,,,,,,,,,,,,,,,,
 11/27  09:00:00,782666117.2,486113177.6,35874643.81,42848933.69,22285034.14,3700115.908,40731920.66,340672529.4,193836614.6,102716325,102716325,0,0,125772840.3,116344577.1,946359499.1,912745793.4,29421000,4192705.731,,,,,,,,,,,,,,,,,,,
 11/27  10:00:00,876478614.1,545260589.2,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,333707187.1,228271163.1,102946861.8,102716325,230536.8257,0,226391112.5,149046913.4,836088450.3,794067895.1,37827000,4193555.283,,,,,,,,,,,,,,,,,,,
 11/27  11:00:00,839719295,545646020.5,49566678.85,57831706.23,33608894.17,5731037.856,64815084.96,334092618.5,191162102.4,102911172,102716325,194847.0724,0,226391112.5,149046913.4,797246032.3,755225154.3,37827000,4193877.922,,,,,,,,,,,,,,,,,,,
 11/27  12:00:00,945732491.8,655161243.3,49566678.85,59940730.23,33608894.17,5731037.856,64815084.96,441498817.3,187707955.4,102863293.1,102716325,146968.0934,0,226391112.5,149046913.4,767888871.7,725866409.4,37827000,4195462.284,,,,,,,,,,,,,,,,,,,
